Overlap: File Generated by openmx2tbx Code
       8
      35
  1    1    1    1    1    1    1    1    1    1    1    1    1    1    1  
  1    1    1    1    1    1    1    1    1    1    1    1    1    1    1  
  1    1    1    1    1  
 -3    0    0    1    1      0.00000000    0.00000000    
 -3    0    0    1    2      0.00000000    0.00000000    
 -3    0    0    1    3      0.00000000    0.00000000    
 -3    0    0    1    4      0.00000000    0.00000000    
 -3    0    0    1    5      0.00000055    0.00000000    
 -3    0    0    1    6      0.00000187    0.00000000    
 -3    0    0    1    7      0.00000139    0.00000000    
 -3    0    0    1    8      0.00000000    0.00000000    
 -3    0    0    2    1      0.00000000    0.00000000    
 -3    0    0    2    2      0.00000000    0.00000000    
 -3    0    0    2    3      0.00000000    0.00000000    
 -3    0    0    2    4      0.00000000    0.00000000    
 -3    0    0    2    5     -0.00000159    0.00000000    
 -3    0    0    2    6     -0.00000528    0.00000000    
 -3    0    0    2    7     -0.00000400    0.00000000    
 -3    0    0    2    8      0.00000000    0.00000000    
 -3    0    0    3    1      0.00000000    0.00000000    
 -3    0    0    3    2      0.00000000    0.00000000    
 -3    0    0    3    3      0.00000000    0.00000000    
 -3    0    0    3    4      0.00000000    0.00000000    
 -3    0    0    3    5     -0.00000118    0.00000000    
 -3    0    0    3    6     -0.00000400    0.00000000    
 -3    0    0    3    7     -0.00000286    0.00000000    
 -3    0    0    3    8      0.00000000    0.00000000    
 -3    0    0    4    1      0.00000000    0.00000000    
 -3    0    0    4    2      0.00000000    0.00000000    
 -3    0    0    4    3      0.00000000    0.00000000    
 -3    0    0    4    4      0.00000000    0.00000000    
 -3    0    0    4    5      0.00000000    0.00000000    
 -3    0    0    4    6      0.00000000    0.00000000    
 -3    0    0    4    7      0.00000000    0.00000000    
 -3    0    0    4    8      0.00000011    0.00000000    
 -3    0    0    5    1      0.00000000    0.00000000    
 -3    0    0    5    2      0.00000000    0.00000000    
 -3    0    0    5    3      0.00000000    0.00000000    
 -3    0    0    5    4      0.00000000    0.00000000    
 -3    0    0    5    5      0.00000000    0.00000000    
 -3    0    0    5    6      0.00000000    0.00000000    
 -3    0    0    5    7      0.00000000    0.00000000    
 -3    0    0    5    8      0.00000000    0.00000000    
 -3    0    0    6    1      0.00000000    0.00000000    
 -3    0    0    6    2      0.00000000    0.00000000    
 -3    0    0    6    3      0.00000000    0.00000000    
 -3    0    0    6    4      0.00000000    0.00000000    
 -3    0    0    6    5      0.00000000    0.00000000    
 -3    0    0    6    6      0.00000000    0.00000000    
 -3    0    0    6    7      0.00000000    0.00000000    
 -3    0    0    6    8      0.00000000    0.00000000    
 -3    0    0    7    1      0.00000000    0.00000000    
